Y               D               const           X2              X3              Y1              Y0              U1              U0              V             
0.507373        0               1.0             0.245519        0.145861        1.121268        0.507373       -0.014995       -0.054007        5.746420e-01  
0.674283        0               1.0             0.793279        2.039228        1.618357        0.674283        0.178087       -0.024037        1.717047e-01  
0.906681        1               1.0            -0.177150        1.709538        0.906681        0.367979        0.005000       -0.087734       -1.437172e+00  
1.250244        1               1.0             0.240194        0.261650        1.250244        0.422864        0.116936       -0.137184       -5.493396e-01  
0.771706        1               1.0            -0.380348       -0.754821        0.771706        0.457426       -0.017201        0.052513       -1.071802e+00  
0.623965        0               1.0             1.357618        0.485515        1.892441        0.623965        0.138964       -0.215439        8.282713e-01  
1.427538        1               1.0             0.899304       -0.826173        1.427538        0.672621       -0.071576       -0.052205        1.640757e-01  
0.894868        0               1.0             1.180769        0.489242        1.666866        0.894868        0.011540        0.099676        9.597207e-01  
0.719826        1               1.0            -0.775321       -0.802467        0.719826        0.280468        0.150129       -0.025702        3.916967e-01  
2.075744        1               1.0             1.928267       -0.057567        2.075744        1.046605        0.005556        0.064538       -1.420418e-02  
1.231342        1               1.0             0.494704        0.756182        1.231342        0.768132       -0.043218        0.144457       -2.386524e-01  
0.892045        1               1.0            -0.142636        1.591697        0.892045        0.532683       -0.028792        0.068342       -1.033099e+00  
0.359433        0               1.0            -0.792527        0.352473        0.525533        0.359433       -0.034615        0.057564        1.133120e+00  
0.383276        1               1.0            -0.954255       -0.833477        0.383276        0.264534       -0.087112        0.003098        7.294235e-02  
0.226674        1               1.0            -1.149670       -0.673766        0.226674        0.240265       -0.135259        0.027683       -1.056116e+00  
1.212281        1               1.0             0.677774        0.288473        1.212281        0.847914       -0.163884        0.178470       -1.171975e+00  
0.944967        0               1.0             0.763134       -0.107802        1.331277        0.944967       -0.092263        0.254183        7.847756e-01  
